date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:12:41	239379/239379	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265b366a1-11fdc%22	https://cdn2.careerhunter.io/packs/js/affiliates~career_tests~educators-c09b6bb3535aad356efa.chunk.js	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/packs/js/affiliates_career_tests_educators-c09b6bb3535aad356efa.chunk.js	(from https://www.careerhunter.io/tests/interests)
09:12:42	746269/746269	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265b366a1-24ac3%22	https://cdn3.careerhunter.io/packs/js/career_tests-70630dbdac9e86709e45.js	C:/My%20Web%20Sites/news/cdn3.careerhunter.io/packs/js/career_tests-70630dbdac9e86709e45.js	(from https://www.careerhunter.io/tests/interests)
09:12:42	18669/18669	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:12:43%20GMT	https://www.careerhunter.io/checkout/personality	C:/My%20Web%20Sites/news/www.careerhunter.io/checkout/personality.html	(from https://www.careerhunter.io/tests/personality)
09:12:42	2866257/2866257	---M--	200	added ('OK')	application/pdf	etag:%2266163e84-2bbc51%22	https://www.careerhunter.io/sample_reports/Work%20Personality%20Sample%20Report%20-%20CareerHunter.pdf	C:/My%20Web%20Sites/news/www.careerhunter.io/sample_reports/Work%20Personality%20Sample%20Report%20-%20CareerHunter.pdf	(from https://www.careerhunter.io/tests/personality)
09:13:03	18804/18804	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:03%20GMT	https://www.careerhunter.io/checkout/motivators	C:/My%20Web%20Sites/news/www.careerhunter.io/checkout/motivators.html	(from https://www.careerhunter.io/tests/motivators)
09:13:03	1008324/1008324	---M--	200	added ('OK')	application/pdf	etag:%2266163e84-f62c4%22	https://www.careerhunter.io/sample_reports/Career%20Motivators%20Sample%20Report%20-%20CareerHunter.pdf	C:/My%20Web%20Sites/news/www.careerhunter.io/sample_reports/Career%20Motivators%20Sample%20Report%20-%20CareerHunter.pdf	(from https://www.careerhunter.io/tests/motivators)
09:13:05	46517/46517	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:06%20GMT	https://www.careerhunter.io/tests/motivators/take	C:/My%20Web%20Sites/news/www.careerhunter.io/tests/motivators/take.html	(from https://www.careerhunter.io/tests/motivators)
09:13:06	17354/17354	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:06%20GMT	https://www.careerhunter.io/checkout/abstract	C:/My%20Web%20Sites/news/www.careerhunter.io/checkout/abstract.html	(from https://www.careerhunter.io/tests/abstract)
09:13:06	421961/421961	---M--	200	added ('OK')	application/pdf	etag:%2266163e84-67049%22	https://www.careerhunter.io/sample_reports/Abstract%20Reasoning%20Sample%20Report%20-%20CareerHunter.pdf	C:/My%20Web%20Sites/news/www.careerhunter.io/sample_reports/Abstract%20Reasoning%20Sample%20Report%20-%20CareerHunter.pdf	(from https://www.careerhunter.io/tests/abstract)
09:13:07	664/664	---M--	200	added ('OK')	image/svg+xml	etag:%225ed12c6c-298%22	https://www.careerhunter.io/uploads/images/554/0-1-Question-A.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/uploads/images/554/0-1-Question-A.svg	(from https://www.careerhunter.io/tests/abstract)
09:13:07	1021/1021	---M--	200	added ('OK')	image/svg+xml	etag:%225ec2a22f-3fd%22	https://www.careerhunter.io/uploads/images/445/Question-Mark.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/uploads/images/445/Question-Mark.svg	(from https://www.careerhunter.io/tests/abstract)
09:13:08	655/655	---M--	200	added ('OK')	image/svg+xml	etag:%225ed12c6b-28f%22	https://www.careerhunter.io/uploads/images/549/0-1-Question-C.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/uploads/images/549/0-1-Question-C.svg	(from https://www.careerhunter.io/tests/abstract)
09:13:08	655/655	---M--	200	added ('OK')	image/svg+xml	etag:%225ed12c6c-28f%22	https://www.careerhunter.io/uploads/images/553/0-1-Question-D.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/uploads/images/553/0-1-Question-D.svg	(from https://www.careerhunter.io/tests/abstract)
09:13:09	681/681	---M--	200	added ('OK')	image/svg+xml	etag:%225ed12c6b-2a9%22	https://www.careerhunter.io/uploads/images/550/0-1-Question-E.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/uploads/images/550/0-1-Question-E.svg	(from https://www.careerhunter.io/tests/abstract)
09:13:09	662/662	---M--	200	added ('OK')	image/svg+xml	etag:%225ed12c6c-296%22	https://www.careerhunter.io/uploads/images/552/answer.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/uploads/images/552/answer.svg	(from https://www.careerhunter.io/tests/abstract)
09:13:10	679/679	---M--	200	added ('OK')	image/svg+xml	etag:%225ed12c6b-2a7%22	https://www.careerhunter.io/uploads/images/547/answer1.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/uploads/images/547/answer1.svg	(from https://www.careerhunter.io/tests/abstract)
09:13:10	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%225ed12c6b-2a0%22	https://www.careerhunter.io/uploads/images/546/answer2.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/uploads/images/546/answer2.svg	(from https://www.careerhunter.io/tests/abstract)
09:13:11	662/662	---M--	200	added ('OK')	image/svg+xml	etag:%225ed12c6b-296%22	https://www.careerhunter.io/uploads/images/548/answer3.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/uploads/images/548/answer3.svg	(from https://www.careerhunter.io/tests/abstract)
09:13:11	674/674	---M--	200	added ('OK')	image/svg+xml	etag:%225ed12c6b-2a2%22	https://www.careerhunter.io/uploads/images/551/answer4.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/uploads/images/551/answer4.svg	(from https://www.careerhunter.io/tests/abstract)
09:13:11	108/108	---MC-	302	error ('Found')	text/html	date:Tue,%2014%20May%202024%2002:13:12%20GMT	https://www.careerhunter.io/tests/abstract/take	C:/My%20Web%20Sites/news/www.careerhunter.io/tests/abstract/take	(from https://www.careerhunter.io/tests/abstract)
09:13:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:12%20GMT	http://cdn2.careerhunter.io/assets/aptitude_sample-7870febf991a4a308258cff40a51e28dd5193e3036998d32e19e6082853893e8.js	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/assets/aptitude_sample-7870febf991a4a308258cff40a51e28dd5193e3036998d32e19e6082853893e8.67.delayed	(from https://www.careerhunter.io/tests/abstract)
09:13:12	714/714	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260defe57-14b%22	https://cdn2.careerhunter.io/assets/aptitude_sample-7870febf991a4a308258cff40a51e28dd5193e3036998d32e19e6082853893e8.js	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/assets/aptitude_sample-7870febf991a4a308258cff40a51e28dd5193e3036998d32e19e6082853893e8.js	(from https://www.careerhunter.io/tests/abstract)
09:13:12	17387/17387	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:13%20GMT	https://www.careerhunter.io/checkout/numerical	C:/My%20Web%20Sites/news/www.careerhunter.io/checkout/numerical.html	(from https://www.careerhunter.io/tests/numerical)
09:13:14	535820/535820	---M--	200	added ('OK')	application/pdf	etag:%2266163e84-82d0c%22	https://www.careerhunter.io/sample_reports/Numerical%20Reasoning%20Sample%20Report%20-%20CareerHunter.pdf	C:/My%20Web%20Sites/news/www.careerhunter.io/sample_reports/Numerical%20Reasoning%20Sample%20Report%20-%20CareerHunter.pdf	(from https://www.careerhunter.io/tests/numerical)
09:13:14	8681/8681	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266163e84-21e9%22	https://www.careerhunter.io/images/numerical_reasoning/pieChart.svg	C:/My%20Web%20Sites/news/www.careerhunter.io/images/numerical_reasoning/pieChart.svg	(from https://www.careerhunter.io/tests/numerical)
09:13:15	109/109	---MC-	302	error ('Found')	text/html	date:Tue,%2014%20May%202024%2002:13:15%20GMT	https://www.careerhunter.io/tests/numerical/take	C:/My%20Web%20Sites/news/www.careerhunter.io/tests/numerical/take	(from https://www.careerhunter.io/tests/numerical)
09:13:15	18358/18358	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:15%20GMT	https://www.careerhunter.io/checkout/verbal	C:/My%20Web%20Sites/news/www.careerhunter.io/checkout/verbal.html	(from https://www.careerhunter.io/tests/verbal)
09:13:15	398959/398959	---M--	200	added ('OK')	application/pdf	etag:%2266163e84-6166f%22	https://www.careerhunter.io/sample_reports/Verbal%20Reasoning%20Sample%20Report%20-%20CareerHunter.pdf	C:/My%20Web%20Sites/news/www.careerhunter.io/sample_reports/Verbal%20Reasoning%20Sample%20Report%20-%20CareerHunter.pdf	(from https://www.careerhunter.io/tests/verbal)
09:13:15	106/106	---MC-	302	error ('Found')	text/html	date:Tue,%2014%20May%202024%2002:13:16%20GMT	https://www.careerhunter.io/tests/verbal/take	C:/My%20Web%20Sites/news/www.careerhunter.io/tests/verbal/take	(from https://www.careerhunter.io/tests/verbal)
09:13:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:16%20GMT	http://cdn3.careerhunter.io/assets/tests/about-interests-50127efa743e66154cbe0823f55ea8f6e89bc208d1692fb4747b4b819b6f8966.jpg	C:/My%20Web%20Sites/news/cdn3.careerhunter.io/assets/tests/about-interests-50127efa743e66154cbe0823f55ea8f6e89bc208d1692fb4747b4b819b6f8966.70.delayed	(from https://www.careerhunter.io/tests)
09:13:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:18%20GMT	http://cdn2.careerhunter.io/assets/tests/about-personality-3aa3d069a6134adc56a33d386c92ca79766273caf140d24d0fbfb5efa737cc5b.jpg	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/assets/tests/about-personality-3aa3d069a6134adc56a33d386c92ca79766273caf140d24d0fbfb5efa737cc5b.jpg	(from https://www.careerhunter.io/tests)
09:13:18	364999/364999	---M--	200	added ('OK')	image/jpeg	etag:%22634811ea-5b6dd%22	https://cdn3.careerhunter.io/assets/tests/about-interests-50127efa743e66154cbe0823f55ea8f6e89bc208d1692fb4747b4b819b6f8966.jpg	C:/My%20Web%20Sites/news/cdn3.careerhunter.io/assets/tests/about-interests-50127efa743e66154cbe0823f55ea8f6e89bc208d1692fb4747b4b819b6f8966.jpg	(from https://www.careerhunter.io/tests)
09:13:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:20%20GMT	http://cdn0.careerhunter.io/assets/tests/about-motivators-64d8fd6f3592a0bc3b4ce880bf885c9cf1249cff2c6f4b95931e5f520b3a1f14.jpg	C:/My%20Web%20Sites/news/cdn0.careerhunter.io/assets/tests/about-motivators-64d8fd6f3592a0bc3b4ce880bf885c9cf1249cff2c6f4b95931e5f520b3a1f14.74.delayed	(from https://www.careerhunter.io/tests)
09:13:19	246304/246304	---M--	200	added ('OK')	image/jpeg	etag:%22634811ea-3c220%22	https://cdn2.careerhunter.io/assets/tests/about-personality-3aa3d069a6134adc56a33d386c92ca79766273caf140d24d0fbfb5efa737cc5b.jpg	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/assets/tests/about-personality-3aa3d069a6134adc56a33d386c92ca79766273caf140d24d0fbfb5efa737cc5b.jpg	(from https://www.careerhunter.io/tests)
09:13:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:20%20GMT	http://cdn2.careerhunter.io/assets/tests/about-abstract-7b03cad5ea26570e2859239e5f46d9eac5c11435fcaee35e223bf31037872df0.jpg	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/assets/tests/about-abstract-7b03cad5ea26570e2859239e5f46d9eac5c11435fcaee35e223bf31037872df0.76.delayed	(from https://www.careerhunter.io/tests)
09:13:21	1549708/1549708	---M--	200	added ('OK')	image/jpeg	etag:%22634811ea-1a58a3%22	https://cdn0.careerhunter.io/assets/tests/about-motivators-64d8fd6f3592a0bc3b4ce880bf885c9cf1249cff2c6f4b95931e5f520b3a1f14.jpg	C:/My%20Web%20Sites/news/cdn0.careerhunter.io/assets/tests/about-motivators-64d8fd6f3592a0bc3b4ce880bf885c9cf1249cff2c6f4b95931e5f520b3a1f14.jpg	(from https://www.careerhunter.io/tests)
09:13:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:23%20GMT	http://cdn3.careerhunter.io/assets/tests/about-numerical-d2c8aa4d9c31900b8b48a6c9f3e1d989e47ec5dccb6a702bbd0e88530a98a8f1.jpg	C:/My%20Web%20Sites/news/cdn3.careerhunter.io/assets/tests/about-numerical-d2c8aa4d9c31900b8b48a6c9f3e1d989e47ec5dccb6a702bbd0e88530a98a8f1.jpg	(from https://www.careerhunter.io/tests)
09:13:23	815075/815075	---M--	200	added ('OK')	image/jpeg	etag:%22634811ea-c6fe3%22	https://cdn2.careerhunter.io/assets/tests/about-abstract-7b03cad5ea26570e2859239e5f46d9eac5c11435fcaee35e223bf31037872df0.jpg	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/assets/tests/about-abstract-7b03cad5ea26570e2859239e5f46d9eac5c11435fcaee35e223bf31037872df0.jpg	(from https://www.careerhunter.io/tests)
09:13:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:24%20GMT	http://cdn1.careerhunter.io/assets/tests/about-verbal-9acc097ec7ee9dde39ef87b3ec094d1e247346e5dbaea09e02085784909946df.jpg	C:/My%20Web%20Sites/news/cdn1.careerhunter.io/assets/tests/about-verbal-9acc097ec7ee9dde39ef87b3ec094d1e247346e5dbaea09e02085784909946df.7a.delayed	(from https://www.careerhunter.io/tests)
09:13:25	244720/244720	---M--	200	added ('OK')	image/jpeg	etag:%22634811ea-3e80d%22	https://cdn3.careerhunter.io/assets/tests/about-numerical-d2c8aa4d9c31900b8b48a6c9f3e1d989e47ec5dccb6a702bbd0e88530a98a8f1.jpg	C:/My%20Web%20Sites/news/cdn3.careerhunter.io/assets/tests/about-numerical-d2c8aa4d9c31900b8b48a6c9f3e1d989e47ec5dccb6a702bbd0e88530a98a8f1.jpg	(from https://www.careerhunter.io/tests)
09:13:27	306477/306477	---M--	200	added ('OK')	image/png	etag:%2266163e84-60c0d%22	https://www.careerhunter.io/images/how_works/1.png	C:/My%20Web%20Sites/news/www.careerhunter.io/images/how_works/1.png	(from https://www.careerhunter.io/how)
09:13:27	260138/260138	---M--	200	added ('OK')	image/jpeg	etag:%2260defe57-3f82a%22	https://cdn1.careerhunter.io/assets/tests/about-verbal-9acc097ec7ee9dde39ef87b3ec094d1e247346e5dbaea09e02085784909946df.jpg	C:/My%20Web%20Sites/news/cdn1.careerhunter.io/assets/tests/about-verbal-9acc097ec7ee9dde39ef87b3ec094d1e247346e5dbaea09e02085784909946df.jpg	(from https://www.careerhunter.io/tests)
09:13:27	329284/329284	---M--	200	added ('OK')	image/png	etag:%2266163e84-6d9e1%22	https://www.careerhunter.io/images/how_works/2.png	C:/My%20Web%20Sites/news/www.careerhunter.io/images/how_works/2.png	(from https://www.careerhunter.io/how)
09:13:29	285573/285573	---M--	200	added ('OK')	image/png	etag:%2266163e84-45b85%22	https://www.careerhunter.io/images/how_works/3.png	C:/My%20Web%20Sites/news/www.careerhunter.io/images/how_works/3.png	(from https://www.careerhunter.io/how)
09:13:30	432232/432232	---M--	200	added ('OK')	image/png	etag:%2266163e84-69868%22	https://www.careerhunter.io/images/how_works/4.png	C:/My%20Web%20Sites/news/www.careerhunter.io/images/how_works/4.png	(from https://www.careerhunter.io/how)
09:13:31	13049/13049	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20May%202024%2002:13:32%20GMT	https://www.careerhunter.io/GET	C:/My%20Web%20Sites/news/www.careerhunter.io/GET	(from https://www.careerhunter.io/courses)
09:13:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:32%20GMT	http://cdn2.careerhunter.io/assets/jobs-35a20e143b8b170d8fc270c74c9d584a4df30675e52af3d28a694d5932d1d14d.css	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/assets/jobs-35a20e143b8b170d8fc270c74c9d584a4df30675e52af3d28a694d5932d1d14d.css	(from https://www.careerhunter.io/jobs)
09:13:33	322338/322338	---M--	200	added ('OK')	image/png	etag:%2266163e84-4eb22%22	https://www.careerhunter.io/images/how_works/5.png	C:/My%20Web%20Sites/news/www.careerhunter.io/images/how_works/5.png	(from https://www.careerhunter.io/how)
09:13:34	2151/2151	---MCZ	200	added ('OK')	text/css	etag:W/%22634811ea-2d6%22	https://cdn2.careerhunter.io/assets/jobs-35a20e143b8b170d8fc270c74c9d584a4df30675e52af3d28a694d5932d1d14d.css	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/assets/jobs-35a20e143b8b170d8fc270c74c9d584a4df30675e52af3d28a694d5932d1d14d.css	(from https://www.careerhunter.io/jobs)
09:13:34	11304/11304	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:34%20GMT	https://www.careerhunter.io/jobs/search?careers%5B%5D=22	C:/My%20Web%20Sites/news/www.careerhunter.io/jobs/search66b4.html	(from https://www.careerhunter.io/jobs)
09:13:34	11304/11304	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:35%20GMT	https://www.careerhunter.io/jobs/search?careers%5B%5D=29	C:/My%20Web%20Sites/news/www.careerhunter.io/jobs/search9e25.html	(from https://www.careerhunter.io/jobs)
09:13:34	11304/11304	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:35%20GMT	https://www.careerhunter.io/jobs/search?careers%5B%5D=23	C:/My%20Web%20Sites/news/www.careerhunter.io/jobs/searchedbf.html	(from https://www.careerhunter.io/jobs)
09:13:35	11304/11304	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:35%20GMT	https://www.careerhunter.io/jobs/search?careers%5B%5D=88	C:/My%20Web%20Sites/news/www.careerhunter.io/jobs/searchcb0c.html	(from https://www.careerhunter.io/jobs)
09:13:35	11304/11304	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:35%20GMT	https://www.careerhunter.io/jobs/search?careers%5B%5D=50	C:/My%20Web%20Sites/news/www.careerhunter.io/jobs/searchdd3f.html	(from https://www.careerhunter.io/jobs)
09:13:35	11304/11304	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:36%20GMT	https://www.careerhunter.io/jobs/search?careers%5B%5D=73	C:/My%20Web%20Sites/news/www.careerhunter.io/jobs/search2827.html	(from https://www.careerhunter.io/jobs)
09:13:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:36%20GMT	http://cdn1.careerhunter.io/assets/upgrade-273dfa3d7af683de7b8d3a7a3797656f89879a2f916903cad2d90e1ef9c55ed6.css	C:/My%20Web%20Sites/news/cdn1.careerhunter.io/assets/upgrade-273dfa3d7af683de7b8d3a7a3797656f89879a2f916903cad2d90e1ef9c55ed6.8b.delayed	(from https://www.careerhunter.io/upgrade)
09:13:36	11304/11304	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2002:13:36%20GMT	https://www.careerhunter.io/jobs/search?careers%5B%5D=84	C:/My%20Web%20Sites/news/www.careerhunter.io/jobs/search4187.html	(from https://www.careerhunter.io/jobs)
09:13:37	39946/39946	---M-Z	200	added ('OK')	text/css	etag:%2263f5f560-17cd%22	https://cdn1.careerhunter.io/assets/upgrade-273dfa3d7af683de7b8d3a7a3797656f89879a2f916903cad2d90e1ef9c55ed6.css	C:/My%20Web%20Sites/news/cdn1.careerhunter.io/assets/upgrade-273dfa3d7af683de7b8d3a7a3797656f89879a2f916903cad2d90e1ef9c55ed6.css	(from https://www.careerhunter.io/upgrade)
09:13:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:37%20GMT	http://cdn2.careerhunter.io/assets/upgrade/benefits-desktop-37aacfccaac3b64f126e68ba81e87003d992c0d68f900789be3022494c130569.png	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/assets/upgrade/benefits-desktop-37aacfccaac3b64f126e68ba81e87003d992c0d68f900789be3022494c130569.8d.delayed	(from https://www.careerhunter.io/upgrade)
09:13:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:39%20GMT	http://cdn0.careerhunter.io/assets/upgrade/benefits-tablet-c1a4c376218df019ad196f9623dd90002c8a1f618bd6f242ac2deb2cebe5fa2f.png	C:/My%20Web%20Sites/news/cdn0.careerhunter.io/assets/upgrade/benefits-tablet-c1a4c376218df019ad196f9623dd90002c8a1f618bd6f242ac2deb2cebe5fa2f.8f.delayed	(from https://www.careerhunter.io/upgrade)
09:13:38	173992/173992	---M--	200	added ('OK')	image/png	etag:%22634811ea-2a7a8%22	https://cdn2.careerhunter.io/assets/upgrade/benefits-desktop-37aacfccaac3b64f126e68ba81e87003d992c0d68f900789be3022494c130569.png	C:/My%20Web%20Sites/news/cdn2.careerhunter.io/assets/upgrade/benefits-desktop-37aacfccaac3b64f126e68ba81e87003d992c0d68f900789be3022494c130569.png	(from https://www.careerhunter.io/upgrade)
09:13:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:39%20GMT	http://cdn1.careerhunter.io/assets/upgrade/benefits-mobile-b2d1b76c7694a07f2b844c0eb9b738dfb2739f5abd9132584b1e17b316c67356.png	C:/My%20Web%20Sites/news/cdn1.careerhunter.io/assets/upgrade/benefits-mobile-b2d1b76c7694a07f2b844c0eb9b738dfb2739f5abd9132584b1e17b316c67356.png	(from https://www.careerhunter.io/upgrade)
09:13:40	140837/140837	---M--	200	added ('OK')	image/png	etag:%22634811ea-2a485%22	https://cdn0.careerhunter.io/assets/upgrade/benefits-tablet-c1a4c376218df019ad196f9623dd90002c8a1f618bd6f242ac2deb2cebe5fa2f.png	C:/My%20Web%20Sites/news/cdn0.careerhunter.io/assets/upgrade/benefits-tablet-c1a4c376218df019ad196f9623dd90002c8a1f618bd6f242ac2deb2cebe5fa2f.png	(from https://www.careerhunter.io/upgrade)
09:13:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:42%20GMT	http://cdn0.careerhunter.io/assets/upgrade/benefits-desktop-2-ef302ca26bc64de38feb0323f041fd1a4870326940f3a0e15f1bb782ee9cf312.png	C:/My%20Web%20Sites/news/cdn0.careerhunter.io/assets/upgrade/benefits-desktop-2-ef302ca26bc64de38feb0323f041fd1a4870326940f3a0e15f1bb782ee9cf312.93.delayed	(from https://www.careerhunter.io/upgrade)
09:13:42	115019/115019	---M--	200	added ('OK')	image/png	etag:%22634811ea-1c14b%22	https://cdn1.careerhunter.io/assets/upgrade/benefits-mobile-b2d1b76c7694a07f2b844c0eb9b738dfb2739f5abd9132584b1e17b316c67356.png	C:/My%20Web%20Sites/news/cdn1.careerhunter.io/assets/upgrade/benefits-mobile-b2d1b76c7694a07f2b844c0eb9b738dfb2739f5abd9132584b1e17b316c67356.png	(from https://www.careerhunter.io/upgrade)
09:13:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:43%20GMT	http://cdn3.careerhunter.io/assets/upgrade/benefits-tablet-2-bc706e87d3113ed85b18ccb3d94ed42994ca2f805d1707d6ea2958264ba0b817.png	C:/My%20Web%20Sites/news/cdn3.careerhunter.io/assets/upgrade/benefits-tablet-2-bc706e87d3113ed85b18ccb3d94ed42994ca2f805d1707d6ea2958264ba0b817.95.delayed	(from https://www.careerhunter.io/upgrade)
09:13:44	122347/122347	---M--	200	added ('OK')	image/png	etag:%22634811ea-27dd3%22	https://cdn0.careerhunter.io/assets/upgrade/benefits-desktop-2-ef302ca26bc64de38feb0323f041fd1a4870326940f3a0e15f1bb782ee9cf312.png	C:/My%20Web%20Sites/news/cdn0.careerhunter.io/assets/upgrade/benefits-desktop-2-ef302ca26bc64de38feb0323f041fd1a4870326940f3a0e15f1bb782ee9cf312.png	(from https://www.careerhunter.io/upgrade)
09:13:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:46%20GMT	http://cdn1.careerhunter.io/assets/upgrade/benefits-mobile-2-235fe4465816f7794d5163b949ba3a857dd9cbccd9c68370a6e4b8b203b40a73.png	C:/My%20Web%20Sites/news/cdn1.careerhunter.io/assets/upgrade/benefits-mobile-2-235fe4465816f7794d5163b949ba3a857dd9cbccd9c68370a6e4b8b203b40a73.97.delayed	(from https://www.careerhunter.io/upgrade)
09:13:46	162125/162125	---M--	200	added ('OK')	image/png	etag:%22634811ea-2794d%22	https://cdn3.careerhunter.io/assets/upgrade/benefits-tablet-2-bc706e87d3113ed85b18ccb3d94ed42994ca2f805d1707d6ea2958264ba0b817.png	C:/My%20Web%20Sites/news/cdn3.careerhunter.io/assets/upgrade/benefits-tablet-2-bc706e87d3113ed85b18ccb3d94ed42994ca2f805d1707d6ea2958264ba0b817.png	(from https://www.careerhunter.io/upgrade)
09:13:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:47%20GMT	http://cdn0.careerhunter.io/assets/upgrade/benefits-desktop-3-fffce3f5af8bcf91c4951ca5cd03e139eabcbbea9aca11efd168474813e02819.png	C:/My%20Web%20Sites/news/cdn0.careerhunter.io/assets/upgrade/benefits-desktop-3-fffce3f5af8bcf91c4951ca5cd03e139eabcbbea9aca11efd168474813e02819.99.delayed	(from https://www.careerhunter.io/upgrade)
09:13:48	80979/80979	---M--	200	added ('OK')	image/png	etag:%22634811ea-197d9%22	https://cdn1.careerhunter.io/assets/upgrade/benefits-mobile-2-235fe4465816f7794d5163b949ba3a857dd9cbccd9c68370a6e4b8b203b40a73.png	C:/My%20Web%20Sites/news/cdn1.careerhunter.io/assets/upgrade/benefits-mobile-2-235fe4465816f7794d5163b949ba3a857dd9cbccd9c68370a6e4b8b203b40a73.png	(from https://www.careerhunter.io/upgrade)
09:13:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20May%202024%2002:13:50%20GMT	http://cdn1.careerhunter.io/assets/upgrade/benefits-mobile-3-d6dcdda8212ad8f8965441bc720132f0840cdcdd91e628a344aa2cb9c46e9030.png	C:/My%20Web%20Sites/news/cdn1.careerhunter.io/assets/upgrade/benefits-mobile-3-d6dcdda8212ad8f8965441bc720132f0840cdcdd91e628a344aa2cb9c46e9030.9b.delayed	(from https://www.careerhunter.io/upgrade)
09:13:50	83908/83908	---M--	200	added ('OK')	image/png	etag:%22634811ea-147c4%22	https://cdn0.careerhunter.io/assets/upgrade/benefits-desktop-3-fffce3f5af8bcf91c4951ca5cd03e139eabcbbea9aca11efd168474813e02819.png	C:/My%20Web%20Sites/news/cdn0.careerhunter.io/assets/upgrade/benefits-desktop-3-fffce3f5af8bcf91c4951ca5cd03e139eabcbbea9aca11efd168474813e02819.png	(from https://www.careerhunter.io/upgrade)
